GRUPPE_Greyline04.dat
13.09.2021
15:27:50
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	18,00000	0,00000	0,00000	0,00000	18,00000	0,00000	0,00000
0,01238	18,00000	0,00000	0,00000	0,01238	18,00000	0,00000	0,00000
0,02475	19,00000	0,00000	0,00000	0,02475	18,00000	0,00000	0,00000
0,03713	19,00000	0,00000	0,00000	0,03713	19,00000	0,00000	0,00000
0,04950	17,00000	0,00000	0,00000	0,04950	17,00000	0,00000	0,00000
0,06187	19,00000	0,00000	0,00000	0,06188	19,00000	0,00000	0,00000
0,07425	19,00000	0,00000	0,00000	0,07425	20,00000	0,00000	0,00000
0,08663	18,00000	0,00000	0,00000	0,08663	20,00000	0,00000	0,00000
0,09900	18,00000	0,00000	0,00000	0,09900	22,00000	0,00000	0,00000
0,11138	20,00000	0,00000	0,00000	0,11138	19,00000	0,00000	0,00000
0,12375	20,00000	0,00000	0,00000	0,12375	18,00000	0,00000	0,00000
0,13612	18,00000	0,00000	0,00000	0,13613	18,00000	0,00000	0,00000
0,14850	18,00000	0,00000	0,00000	0,14850	20,00000	0,00000	0,00000
0,16088	19,00000	0,00000	0,00000	0,16088	18,00000	0,00000	0,00000
0,17325	19,00000	0,00000	0,00000	0,17325	18,00000	0,00000	0,00000
0,18563	19,00000	0,00000	0,00000	0,18563	22,00000	0,00000	0,00000
0,19800	19,00000	0,00000	0,00000	0,19800	20,00000	0,00000	0,00000
0,21038	19,00000	0,00000	0,00000	0,21038	19,00000	0,00000	0,00000
0,22275	19,00000	0,00000	0,00000	0,22275	18,00000	0,00000	0,00000
0,23513	19,00000	0,00000	0,00000	0,23513	19,00000	0,00000	0,00000
0,24750	17,00000	0,00000	0,00000	0,24750	22,00000	0,00000	0,00000
0,25988	17,00000	0,00000	0,00000	0,25988	20,00000	0,00000	0,00000
0,27225	19,00000	0,00000	0,00000	0,27225	20,00000	0,00000	0,00000
0,28463	20,00000	0,00000	0,00000	0,28463	19,00000	0,00000	0,00000
0,29700	19,00000	0,00000	0,00000	0,29700	18,00000	0,00000	0,00000
0,30938	17,00000	0,00000	0,00000	0,30938	19,00000	0,00000	0,00000
0,32175	17,00000	0,00000	0,00000	0,32175	20,00000	0,00000	0,00000
0,33413	17,00000	0,00000	0,00000	0,33413	19,00000	0,00000	0,00000
0,34650	19,00000	0,00000	0,00000	0,34650	18,00000	0,00000	0,00000
0,35887	19,00000	0,00000	0,00000	0,35888	19,00000	0,00000	0,00000
0,37125	18,00000	0,00000	0,00000	0,37125	19,00000	0,00000	0,00000
0,38362	20,00000	0,00000	0,00000	0,38363	20,00000	0,00000	0,00000
0,39600	19,00000	0,00000	0,00000	0,39600	18,00000	0,00000	0,00000
0,40838	17,00000	0,00000	0,00000	0,40838	20,00000	0,00000	0,00000
0,42075	17,00000	0,00000	0,00000	0,42075	19,00000	0,00000	0,00000
0,43313	19,00000	0,00000	0,00000	0,43313	20,00000	0,00000	0,00000
0,44550	19,00000	0,00000	0,00000	0,44550	18,00000	0,00000	0,00000
0,45788	19,00000	0,00000	0,00000	0,45788	17,00000	0,00000	0,00000
0,47025	19,00000	0,00000	0,00000	0,47025	20,00000	0,00000	0,00000
0,48263	19,00000	0,00000	0,00000	0,48263	18,00000	0,00000	0,00000
0,49500	19,00000	0,00000	0,00000	0,49500	18,00000	0,00000	0,00000
0,50738	19,00000	0,00000	0,00000	0,50738	19,00000	0,00000	0,00000
0,51975	19,00000	0,00000	0,00000	0,51975	19,00000	0,00000	0,00000
0,53213	19,00000	0,00000	0,00000	0,53213	19,00000	0,00000	0,00000
0,54450	18,00000	0,00000	0,00000	0,54450	20,00000	0,00000	0,00000
0,55688	18,00000	0,00000	0,00000	0,55688	20,00000	0,00000	0,00000
0,56925	20,00000	0,00000	0,00000	0,56925	20,00000	0,00000	0,00000
0,58163	20,00000	0,00000	0,00000	0,58163	20,00000	0,00000	0,00000
0,59400	20,00000	0,00000	0,00000	0,59400	18,00000	0,00000	0,00000
0,60637	20,00000	0,00000	0,00000	0,60638	18,00000	0,00000	0,00000
0,61875	18,00000	0,00000	0,00000	0,61875	18,00000	0,00000	0,00000
0,63113	18,00000	0,00000	0,00000	0,63113	19,00000	0,00000	0,00000
0,64350	19,00000	0,00000	0,00000	0,64350	18,00000	0,00000	0,00000
0,65587	19,00000	0,00000	0,00000	0,65588	19,00000	0,00000	0,00000
0,66825	19,00000	0,00000	0,00000	0,66825	18,00000	0,00000	0,00000
0,68063	17,00000	0,00000	0,00000	0,68063	18,00000	0,00000	0,00000
0,69300	17,00000	0,00000	0,00000	0,69300	19,00000	0,00000	0,00000
0,70538	19,00000	0,00000	0,00000	0,70538	19,00000	0,00000	0,00000
0,71775	19,00000	0,00000	0,00000	0,71775	19,00000	0,00000	0,00000
0,73013	19,00000	0,00000	0,00000	0,73013	19,00000	0,00000	0,00000
